date,rank,movieCd,movieNm,openDt,audiCnt,audiAcc,salesAmt,salesAcc,scrnCnt,showCnt
2025-12-26,9,20258621,척의 일생,2025-12-24,2410,10096,23823350,100051100,158,181
2025-12-26,10,20255381,위키드: 포 굿,2025-11-19,1481,958535,14821040,9785883830,42,47
2025-12-27,1,20256396,아바타: 불과 재,2025-12-17,416651,3671395,4882594660,42462119630,2001,6478
2025-12-27,2,20252432,주토피아 2,2025-11-26,182036,7320386,1779922550,70595675410,1237,4424
2025-12-27,3,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,69417,297599,681766810,2926461000,868,1958
2025-12-27,4,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,47037,235131,454872310,2261223880,749,1715
2025-12-27,5,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,9179,190814,84260240,1670110200,403,478
2025-12-27,6,20249326,윗집 사람들,2025-12-03,3239,537905,32498600,5200672460,128,163
2025-12-27,7,20250444,코드: G 주목의 시작,2025-12-27,2888,3689,15665200,21272200,39,69
2025-12-27,8,20253906,프레디의 피자가게 2,2025-12-03,2269,228642,22288880,2248384860,66,82
2025-12-27,9,20258621,척의 일생,2025-12-24,1943,12039,19067860,119118960,145,167
2025-12-27,10,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,1901,353368,19046760,3589889370,63,65
2025-12-28,1,20256396,아바타: 불과 재,2025-12-17,364963,4036358,4243646380,46705766010,1976,6201
2025-12-28,2,20252432,주토피아 2,2025-11-26,159436,7479822,1549879420,72145554830,1210,4249
2025-12-28,3,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,67808,365407,667858450,3594319450,864,1937
2025-12-28,4,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,42636,277767,410987270,2672211150,751,1674
2025-12-28,5,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,8589,199403,78394270,1748504470,394,462
2025-12-28,6,20249255,만약에 우리,2025-12-31,3138,18811,40279400,196474600,10,14
2025-12-28,7,20249326,윗집 사람들,2025-12-03,2900,540805,29394040,5230066500,125,154
2025-12-28,8,20258621,척의 일생,2025-12-24,2051,14090,19682300,138801260,149,168
2025-12-28,9,20253906,프레디의 피자가게 2,2025-12-03,1983,230625,19537950,2267922810,68,81
2025-12-28,10,20250444,코드: G 주목의 시작,2025-12-27,1948,5637,10684200,31956400,39,67
2025-12-29,1,20256396,아바타: 불과 재,2025-12-17,138756,4175114,1602159840,48307925850,1875,5663
2025-12-29,2,20252432,주토피아 2,2025-11-26,59887,7539709,560483890,72706038720,1046,3523
2025-12-29,3,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,33497,398904,318298920,3912618370,772,2010
2025-12-29,4,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,15156,292923,142676320,2814887470,649,1442
2025-12-29,5,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,5870,205273,51925840,1800430310,304,352
2025-12-29,6,20249326,윗집 사람들,2025-12-03,2284,543089,21647200,5251713700,155,202
2025-12-29,7,20258621,척의 일생,2025-12-24,1476,15566,13754000,152555260,142,161
2025-12-29,8,20255381,위키드: 포 굿,2025-11-19,1308,963106,12522700,9832178290,51,62
2025-12-29,9,20257161,국보,2025-11-19,1110,191245,10480800,1811946770,28,37
2025-12-29,10,20247457,신의악단,2025-12-31,1005,4240,9045000,38624000,5,5
2025-12-30,1,20256396,아바타: 불과 재,2025-12-17,138613,4313727,1573424620,49881350470,1897,5732
2025-12-30,2,20252432,주토피아 2,2025-11-26,64173,7603882,593896780,73299935500,1061,3566
2025-12-30,3,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,36791,435695,346528680,4259147050,808,2047
2025-12-30,4,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,15488,308411,145182620,2960070090,672,1446
2025-12-30,5,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,5923,211196,51345800,1851776110,322,366
2025-12-30,6,20249326,윗집 사람들,2025-12-03,2513,545602,23296600,5275010300,155,212
2025-12-30,7,20258621,척의 일생,2025-12-24,1870,17436,18556000,171111260,154,173
2025-12-30,8,20255381,위키드: 포 굿,2025-11-19,1604,964710,14816300,9846994590,51,62
2025-12-30,9,20250444,코드: G 주목의 시작,2025-12-27,1449,7888,7802300,44323000,36,56
2025-12-30,10,20258739,극장판 주술회전: 시부야사변 X 사멸회유,2025-12-03,1335,357540,12228000,3629695590,76,84
2025-12-31,1,20256396,아바타: 불과 재,2025-12-17,255811,4569538,2528548820,52409899290,1857,5445
2025-12-31,2,20249255,만약에 우리,2025-12-31,110325,129136,911688760,1108163360,961,2734
2025-12-31,3,20252432,주토피아 2,2025-11-26,101823,7705705,824680100,74124615600,1001,2839
2025-12-31,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,53323,489018,422350700,4681497750,781,1622
2025-12-31,5,20247457,신의악단,2025-12-31,20222,24632,155726960,195880960,496,811
2025-12-31,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,18979,327390,154747310,3114817400,583,907
2025-12-31,7,20259893,화양연화 특별판,2025-12-31,9292,11279,80027452,106182952,174,197
2025-12-31,8,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,4807,216003,41105520,1892881630,199,215
2025-12-31,9,20259333,누벨바그,2025-12-31,4051,4597,24782960,30832060,141,222
2025-12-31,10,20259563,파더 마더 시스터 브라더,2025-12-31,3216,5344,26807400,49913100,63,68
2026-01-01,1,20256396,아바타: 불과 재,2025-12-17,358005,4927543,4207700560,56617599850,1752,5425
2026-01-01,2,20252432,주토피아 2,2025-11-26,137413,7843118,1340436480,75465052080,986,2876
2026-01-01,3,20249255,만약에 우리,2025-12-31,100059,229195,996136420,2104299780,893,2589
2026-01-01,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,53427,542445,537611600,5219109350,743,1469
2026-01-01,5,20247457,신의악단,2025-12-31,29755,54387,281148600,477029560,464,699
2026-01-01,6,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,25204,27568,232480960,255636160,505,642
2026-01-01,7,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,24913,352303,237866440,3352683840,545,782
2026-01-01,8,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,13003,13459,116029220,120747220,406,484
2026-01-01,9,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,5608,221611,50957160,1943838790,197,212
2026-01-01,10,20259893,화양연화 특별판,2025-12-31,5002,16281,51834270,158017222,157,172
2026-01-02,1,20256396,아바타: 불과 재,2025-12-17,168103,5095646,2059152600,58676752450,1715,5316
2026-01-02,2,20252432,주토피아 2,2025-11-26,65880,7908998,637877960,76102930040,920,2696
2026-01-02,3,20249255,만약에 우리,2025-12-31,64445,293640,632998370,2737298150,880,2659
2026-01-02,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,28817,571262,279702200,5498811550,734,1492
2026-01-02,5,20247457,신의악단,2025-12-31,15711,70098,145609300,622638860,477,731
2026-01-02,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,11978,364281,114647400,3467331240,537,724
2026-01-02,7,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,7121,34689,64098200,319734360,459,556
2026-01-02,8,20227798,에반게리온 신극장판: 파,2022-10-14,3764,11784,40969700,125332224,40,50
2026-01-02,9,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,3733,17192,32611400,153358620,349,399
2026-01-02,10,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,3511,225122,31727500,1975566290,189,203
2026-01-03,1,20256396,아바타: 불과 재,2025-12-17,260785,5356431,3136319700,61813072150,1761,5503
2026-01-03,2,20249255,만약에 우리,2025-12-31,100809,394449,999014170,3736312320,913,2723
2026-01-03,3,20252432,주토피아 2,2025-11-26,98413,8007411,958562790,77061492830,964,2892
2026-01-03,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,42443,613705,414244320,5913055870,741,1449
2026-01-03,5,20247457,신의악단,2025-12-31,23232,93330,221603990,844242850,498,721
2026-01-03,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,20177,384458,191127400,3658458640,536,749
2026-01-03,7,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,12958,47647,116820410,436554770,497,611
2026-01-03,8,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,5102,22294,44239550,197598170,350,397
2026-01-03,9,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,4509,229631,41791900,2017358190,212,230
2026-01-03,10,20259893,화양연화 특별판,2025-12-31,4153,23574,42200100,232528752,171,198
2026-01-04,1,20256396,아바타: 불과 재,2025-12-17,201728,5558159,2418246230,64231318380,1733,5189
2026-01-04,2,20249255,만약에 우리,2025-12-31,98665,493114,980875160,4717187480,918,2654
2026-01-04,3,20252432,주토피아 2,2025-11-26,81230,8088641,788872580,77850365410,950,2760
2026-01-04,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,43686,657391,447479390,6360535260,732,1414
2026-01-04,5,20247457,신의악단,2025-12-31,21817,115147,213587320,1057830170,500,728
2026-01-04,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,18578,403036,175591140,3834049780,540,734
2026-01-04,7,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,11913,59560,108266300,544821070,493,606
2026-01-04,8,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,4325,233956,39645420,2057003610,221,238
2026-01-04,9,20258272,톰과 제리: 황금나침반 대소동,2026-01-01,4197,26491,37753980,235352150,338,375
2026-01-04,10,20259893,화양연화 특별판,2025-12-31,3000,26574,31007100,263535852,160,176
2026-01-05,1,20256396,아바타: 불과 재,2025-12-17,58948,5617107,708157290,64939475670,1588,4409
2026-01-05,2,20249255,만약에 우리,2025-12-31,47857,540971,457211870,5174399350,826,2522
2026-01-05,3,20252432,주토피아 2,2025-11-26,23959,8112600,227374110,78077739520,786,2250
2026-01-05,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,14558,671949,138911200,6499446460,674,1353
2026-01-05,5,20247457,신의악단,2025-12-31,13325,128472,121782000,1179612170,499,757
2026-01-05,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,5216,408252,49390150,3883439930,440,581
2026-01-05,7,20259641,송 썽 블루,2026-01-14,4567,4567,31969000,31969000,19,19
2026-01-05,8,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,2451,62011,21192400,566013470,355,405
2026-01-05,9,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,1728,235684,14861620,2071865230,168,177
2026-01-05,10,20259893,화양연화 특별판,2025-12-31,1720,28294,16827900,280363752,155,173
2026-01-06,1,20256396,아바타: 불과 재,2025-12-17,52067,5669174,620916980,65560392650,1595,4380
2026-01-06,2,20249255,만약에 우리,2025-12-31,51980,592951,496875890,5671275240,856,2584
2026-01-06,3,20252432,주토피아 2,2025-11-26,22717,8135317,213535900,78291275420,801,2207
2026-01-06,4,20247457,신의악단,2025-12-31,14880,143352,132674700,1312286870,522,800
2026-01-06,5,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,14325,686274,134528700,6633975160,680,1338
2026-01-06,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,5792,414044,53343400,3936783330,445,585
2026-01-06,7,20259641,송 썽 블루,2026-01-14,2632,7199,18424000,50393000,15,15
2026-01-06,8,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,2439,64450,20962300,586975770,348,405
2026-01-06,9,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,1900,237584,15415360,2087280590,175,180
2026-01-06,10,20259893,화양연화 특별판,2025-12-31,1857,30151,18019000,298382752,157,175
2026-01-07,1,20249255,만약에 우리,2025-12-31,54918,647869,525383350,6196658590,925,2759
2026-01-07,2,20256396,아바타: 불과 재,2025-12-17,46668,5715842,564475290,66124867940,1518,3997
2026-01-07,3,20252432,주토피아 2,2025-11-26,22565,8157882,209239830,78500515250,788,2070
2026-01-07,4,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,13453,699727,128883820,6762858980,632,1161
2026-01-07,5,20247457,신의악단,2025-12-31,11929,155281,110968100,1423254970,507,819
2026-01-07,6,20250115,굿 포츈,2026-01-07,6072,6472,51213100,54963100,353,496
2026-01-07,7,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,5146,419190,47252900,3984036230,400,491
2026-01-07,8,20259250,피렌체,2026-01-07,3304,5317,28853700,48506200,198,239
2026-01-07,9,20259584,마이 선샤인,2026-01-07,3012,4084,24630700,37048600,244,312
2026-01-07,10,20259563,파더 마더 시스터 브라더,2025-12-31,2917,18234,24286400,169793360,95,101
2026-01-08,1,20249255,만약에 우리,2025-12-31,58278,706147,558557820,6755216410,981,2910
2026-01-08,2,20256396,아바타: 불과 재,2025-12-17,47530,5763372,574272800,66699140740,1507,3963
2026-01-08,3,20252432,주토피아 2,2025-11-26,22400,8180282,207739540,78708254790,778,2057
2026-01-08,4,20247457,신의악단,2025-12-31,15293,170574,143729540,1566984510,508,852
2026-01-08,5,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,13825,713552,130884320,6893743300,641,1170
2026-01-08,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,5704,424894,52192200,4036228430,424,520
2026-01-08,7,20250115,굿 포츈,2026-01-07,4322,10794,36677860,91640960,380,521
2026-01-08,8,20259563,파더 마더 시스터 브라더,2025-12-31,2510,20744,20629300,190422660,95,99
2026-01-08,9,20259250,피렌체,2026-01-07,2158,7475,18058100,66564300,179,213
2026-01-08,10,20249624,프로젝트 Y,2026-01-21,2153,2153,21139000,21139000,9,9
2026-01-09,1,20249255,만약에 우리,2025-12-31,72659,778806,723605400,7478821810,1043,3332
2026-01-09,2,20256396,아바타: 불과 재,2025-12-17,58050,5821422,729294750,67428435490,1511,4147
2026-01-09,3,20252432,주토피아 2,2025-11-26,25685,8205967,246648440,78954903230,801,2110
2026-01-09,4,20247457,신의악단,2025-12-31,16892,187466,164510860,1731495370,572,963
2026-01-09,5,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,16298,729850,161301550,7055044850,658,1211
2026-01-09,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,5650,430544,54767300,4090995730,421,523
2026-01-09,7,20250115,굿 포츈,2026-01-07,3700,14494,31671900,123312860,371,498
2026-01-09,8,20259250,피렌체,2026-01-07,2216,9691,18809220,85373520,173,202
2026-01-09,9,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,2213,70455,18580700,637367010,274,301
2026-01-09,10,20259563,파더 마더 시스터 브라더,2025-12-31,1859,22603,15903100,206325760,84,90
2026-01-10,1,20256396,아바타: 불과 재,2025-12-17,135341,5956763,1697567980,69126003470,1486,4307
2026-01-10,2,20249255,만약에 우리,2025-12-31,134301,913107,1334054230,8812876040,1102,3887
2026-01-10,3,20252432,주토피아 2,2025-11-26,56076,8262043,549248060,79504151290,828,2335
2026-01-10,4,20247457,신의악단,2025-12-31,34696,222162,344585800,2076081170,613,1075
2026-01-10,5,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,24595,754445,241959440,7297004290,611,1100
2026-01-10,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,10840,441384,102110560,4193106290,434,550
2026-01-10,7,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,4446,74901,39700620,677067630,321,362
2026-01-10,8,20258325,스노우 폭스 : 마법의 돌을 찾아서,2026-01-10,3605,3641,25782800,26012800,180,242
2026-01-10,9,20250115,굿 포츈,2026-01-07,3352,17846,31121340,154434200,331,434
2026-01-10,10,20250188,하트맨,2026-01-14,2605,4036,26356900,39747900,16,18
2026-01-11,1,20249255,만약에 우리,2025-12-31,133310,1046417,1341033550,10153909590,1107,3783
2026-01-11,2,20256396,아바타: 불과 재,2025-12-17,122869,6079632,1521034770,70647038240,1453,4052
2026-01-11,3,20252432,주토피아 2,2025-11-26,51881,8313924,507056050,80011207340,819,2218
2026-01-11,4,20247457,신의악단,2025-12-31,38268,260430,385272420,2461353590,631,1088
2026-01-11,5,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,24849,779294,244822500,7541826790,620,1085
2026-01-11,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,11379,452763,108342230,4301448520,434,545
2026-01-11,7,20256173,스폰지밥 무비: 네모바지를 찾아서,2026-01-01,4461,79362,39931600,716999230,316,340
2026-01-11,8,20258325,스노우 폭스 : 마법의 돌을 찾아서,2026-01-10,3504,7145,25080800,51093600,177,232
2026-01-11,9,20250115,굿 포츈,2026-01-07,2764,20610,25970460,180404660,317,395
2026-01-11,10,20258808,뽀로로 극장판 스위트캐슬 대모험,2025-12-11,2680,247845,25320270,2173965700,163,173
2026-01-12,1,20249255,만약에 우리,2025-12-31,54601,1101018,530034730,10683944320,944,3459
2026-01-12,2,20256396,아바타: 불과 재,2025-12-17,35410,6115042,432735510,71079773750,1301,3319
2026-01-12,3,20247457,신의악단,2025-12-31,16112,276542,150356140,2611709730,547,1086
2026-01-12,4,20252432,주토피아 2,2025-11-26,14719,8328643,140028470,80151235810,664,1765
2026-01-12,5,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2025-12-24,8772,788066,84365370,7626192160,562,1029
2026-01-12,6,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,2025-12-24,3538,456301,33485980,4334934500,346,424
2026-01-12,7,20250115,굿 포츈,2026-01-07,1543,22153,13805900,194210560,254,310
2026-01-12,8,20259250,피렌체,2026-01-07,1158,15354,10189000,137250640,162,179
